Date/Time,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ01/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ02/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ03/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ04/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ05/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ06/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ07/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ08/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ09/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ10/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ11/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ12/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ13/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ14/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ15/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-var.csv,CZ16/Htl&0&rDXHP&Ex&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-var.csv
 01/01  11:00:00,221318149.50945434 ,220060596.49196947 ,218263717.155315 ,220800071.06758267 ,219211795.11726052 ,216941391.67037916 ,215783600.9082002 ,214253276.54659566 ,212065807.2268542 ,223210159.03472412 ,221616161.2322982 ,219299277.928918 ,200354818.7448751 ,198778323.47996905 ,196576475.8439019 ,213822390.38597205 ,211980352.2512849 ,209352311.63741815 ,225017192.7209365 ,223172027.12082195 ,220535888.46484673 ,218085314.63915586 ,216196311.81050286 ,213588708.81968465 ,214463767.517699 ,212530234.5062617 ,209735673.60377657 ,216362911.26348212 ,214695733.91475442 ,212313386.62809765 ,227782009.2070724 ,226036686.32264483 ,223574444.60092327 ,232190250.3225111 ,230736960.9772525 ,228655519.97960716 ,233005570.73099703 ,231331167.54002735 ,228936644.39506006 ,237201139.18120107 ,235427723.6241533 ,232893002.30137804 ,222697035.74030727 ,220298545.87231284 ,217299166.46683615 ,271417505.62883323 ,269813362.2452424 ,267535102.95474282 
 01/01  12:00:00,221207605.4360511 ,219948903.31537563 ,218150176.90987694 ,220284354.08090425 ,218797219.2501355 ,216528469.99625623 ,216602404.6543713 ,215071755.3699489 ,212884466.08638585 ,223276329.27317142 ,221810476.5881456 ,219419631.99682304 ,199106256.77429157 ,197334468.02487168 ,194800328.41305184 ,226526473.56530145 ,224656659.4181843 ,221985409.508953 ,224937707.19081414 ,223092207.2552181 ,220455566.22325248 ,232787900.2218211 ,230846331.6060727 ,228072670.39289874 ,222522596.61875162 ,220526912.73304003 ,217678622.6309547 ,213156352.4205461 ,211128621.4764393 ,208242182.04278272 ,220870678.64386845 ,219130578.68800506 ,216647242.21604162 ,230856015.36113817 ,229399731.94688708 ,227314498.2095441 ,230802598.77688545 ,229124911.4588127 ,226726111.81385472 ,232894058.72657704 ,231110282.11832693 ,228561853.0267064 ,226494900.80957365 ,224030612.44324183 ,220990857.8018646 ,260896245.46818435 ,259065772.08798924 ,256478418.71152404 
 01/01  13:00:00,259791900.91824895 ,258418834.53806815 ,256457891.4638617 ,258968754.8099763 ,257381301.9466805 ,255109498.79534876 ,254470760.7991264 ,252946486.02420086 ,250816482.7661306 ,261957441.56863487 ,260361075.2725824 ,258077383.22975796 ,239941964.2954897 ,238168822.57657775 ,235634217.87343985 ,276330724.79594934 ,274460701.66065466 ,271789134.97108793 ,259762918.66275188 ,257917332.83517718 ,255280428.2266985 ,278771562.53193635 ,276829801.47685736 ,274055744.1019152 ,272460575.6615174 ,270457392.2710839 ,267595464.6861664 ,261066913.02002156 ,259002441.01543695 ,256052449.35313436 ,260716617.0503405 ,258642918.76427162 ,255679738.93510035 ,270072390.8294865 ,268472512.0133514 ,266183862.5592132 ,265864018.1075031 ,264179589.4269974 ,261771367.13365754 ,268205507.24732018 ,266413303.0689587 ,263856188.01037326 ,266058835.85304308 ,263597852.20670155 ,260556244.9772442 ,291157411.93376505 ,289266716.924644 ,286570610.4194496 
 01/01  14:00:00,247098933.84054458 ,245733075.36747664 ,243782429.48033667 ,246246095.0175959 ,244570245.91624486 ,242252113.37206477 ,242944318.2153296 ,241111560.8438708 ,238493261.80638608 ,248650447.31435472 ,246902175.00449136 ,244563034.87401405 ,239666278.14485988 ,237849338.29335102 ,235252816.80723986 ,275575921.69870424 ,273705360.22998124 ,271032994.82820755 ,262673208.43142217 ,260827513.1067023 ,258190557.08085853 ,278895325.93102586 ,276953192.07780105 ,274178537.8537783 ,270934357.47670966 ,268930912.2452511 ,266068582.89656037 ,262505329.64421827 ,260443879.12777084 ,257498390.25357312 ,261387271.24394217 ,259260668.7569756 ,256222793.46475387 ,258053716.4256463 ,256459013.29545265 ,254178047.46372482 ,253541375.31879765 ,251497035.77986935 ,248576976.37429115 ,262448073.71999007 ,260224983.1959356 ,257049154.40875486 ,265208977.38428473 ,262776311.47225755 ,259734033.93946278 ,274483896.3498623 ,272653999.50870806 ,270042314.45356864 
 01/01  15:00:00,247014942.9965957 ,245683954.0492758 ,243733358.6403324 ,247890928.19273457 ,246275024.78671005 ,243963270.56769723 ,242774895.82925394 ,240935337.75474602 ,238315776.31983602 ,247400815.93939853 ,245482894.67147723 ,242746753.17994627 ,239411424.8432433 ,237594462.760573 ,234998135.49508658 ,266456826.96862888 ,264586430.26096532 ,261914292.82454258 ,268566492.0138241 ,266720639.60585478 ,264083421.64398363 ,270415441.15443856 ,268473402.6325886 ,265698859.51325023 ,262753055.35649633 ,260749704.23508945 ,257887514.70590585 ,258148326.83093613 ,256088375.1454463 ,253145357.88803735 ,267130605.566262 ,265003973.74183512 ,261965921.0919465 ,257377042.61196503 ,255782257.53454453 ,253501314.54043797 ,255233198.7736195 ,253427300.6573837 ,250867474.87295014 ,262728400.71143517 ,260505191.0560048 ,257329046.25820044 ,264917083.50413087 ,262513655.74658406 ,259474239.63137668 ,277179879.81863636 ,275326661.0052345 ,272681466.5440649 
 01/01  16:00:00,247115179.9940166 ,245807303.20632595 ,243849298.24287856 ,248846475.54918686 ,247229405.31746328 ,244930140.50244108 ,242833675.66680282 ,241000266.6301369 ,238381224.73398942 ,247211862.54735518 ,245270128.929188 ,242518745.46163142 ,239267708.36550358 ,237450814.03682986 ,234854702.04754663 ,260317932.28523552 ,258447821.1167397 ,255776103.36170283 ,258509895.6014403 ,256664623.89069784 ,254028275.48747498 ,266067484.01854795 ,264125805.861109 ,261351783.84837046 ,258520435.45575655 ,256517405.09957558 ,253655605.9826134 ,254000562.40991038 ,251944389.20158035 ,249006793.9750228 ,265361630.47313234 ,263235088.74057072 ,260197169.61745575 ,255895195.39136332 ,254300703.2101275 ,252020256.7965754 ,260130425.09769174 ,258449853.2374024 ,256061108.7678117 ,262722671.0277851 ,260499190.9346275 ,257322878.73387024 ,263295259.94442242 ,260921270.0910564 ,257882549.17675167 ,287526883.79905903 ,285542504.0178424 ,282710533.7740645 
 01/01  17:00:00,246765278.05898237 ,245410443.167545 ,243462567.16980863 ,247838733.60663638 ,246221179.9629964 ,243921402.40844542 ,241952221.7331009 ,240236543.3240413 ,237916414.70228764 ,246254477.9718489 ,244339309.79301345 ,241606218.10254315 ,238176164.55851758 ,236359315.92415664 ,233763338.81173453 ,253012914.15908745 ,251143154.4881235 ,248471950.74575776 ,249552808.40807647 ,247707997.21269092 ,245072337.875542 ,257711777.91847357 ,255770470.91325897 ,252996983.63092917 ,253900632.6113708 ,251898159.58555576 ,249037263.57432902 ,252185924.08945096 ,250132038.06307387 ,247197800.3408768 ,258197089.74398875 ,256088899.0276479 ,253082101.18353474 ,255512293.3213693 ,253919224.83972096 ,251642855.60286605 ,260896377.74278545 ,259238317.8822038 ,256866962.4994766 ,261372220.2262885 ,259149013.32671517 ,255972926.0467012 ,258861276.81012022 ,256581350.69493806 ,253544427.9271348 ,290516253.9813167 ,288542424.2072615 ,285653153.36594766 
 01/01  18:00:00,248141131.0645981 ,246779530.90908524 ,244832282.68107384 ,248584158.81518912 ,246967806.89036348 ,244680563.91686502 ,242148681.44693008 ,240595946.7402279 ,238370319.81034076 ,246543619.37471268 ,244764716.75577813 ,242324527.73325932 ,238133918.1134131 ,236317018.391178 ,233720978.18191713 ,246648558.20314804 ,244779261.5625605 ,242108732.1757687 ,246323231.1890517 ,244478744.1443249 ,241843567.2233336 ,250863252.32351017 ,248919462.02224672 ,246146711.28767747 ,250473703.1552791 ,248472394.52772516 ,245613197.7626336 ,251966434.41594097 ,249912659.04966354 ,246978600.44832343 ,256928630.0653394 ,255048288.68865034 ,252431034.14807686 ,256910973.81643757 ,255319337.85892296 ,253040938.89944652 ,261203529.12014633 ,259543020.91069192 ,257144820.8050767 ,261056439.9513729 ,258833647.56377333 ,255658169.90641707 ,256834551.1616071 ,254606185.26186937 ,251573850.0896673 ,292288631.74041855 ,290319531.97777534 ,287522967.88570225 
 01/01  19:00:00,295989481.726355 ,294625632.99662614 ,292678666.41343385 ,297258163.44917125 ,295669293.4021072 ,293403542.65738934 ,289207378.2521779 ,287647711.45933735 ,285416801.08953714 ,294177858.9279063 ,292557337.5893167 ,290233489.9989394 ,285310861.8568414 ,283501040.960378 ,280925672.31611747 ,294332249.9438719 ,292463139.14976287 ,289792878.5538977 ,294910530.0025541 ,293066196.47086024 ,290431248.3808328 ,298621867.6485873 ,296681285.45370746 ,293908846.56264627 ,298211116.4233435 ,296210115.91709733 ,293351300.3920658 ,299129882.4745197 ,297076134.6728029 ,294142088.1876132 ,308972676.78892785 ,307301109.8876275 ,304913784.95660895 ,304503379.5642036 ,302913049.9296705 ,300638578.7518108 ,307887666.733923 ,306225827.95391494 ,303855186.645913 ,308170156.2378367 ,306031548.98750556 ,303064574.5263048 ,304798242.0315458 ,302562633.3378506 ,299526001.0092402 ,339445830.61058784 ,337477779.308161 ,334672454.74271953 
 01/01  20:00:00,326893208.32633907 ,325531902.89947337 ,323588788.13056743 ,330638312.1328933 ,329033970.9700457 ,326739872.9251012 ,320842502.2118876 ,319249508.926683 ,316976530.9106132 ,325008711.1368841 ,323343069.97820395 ,320959643.4223167 ,316766902.75046283 ,314952895.4630742 ,312367966.5842303 ,327067721.23683316 ,325198737.81576675 ,322528295.6921842 ,327860190.11381716 ,326012282.5110924 ,323372144.764661 ,330772268.6443729 ,328831664.7031974 ,326059139.2084091 ,330439200.0182555 ,328438296.5815015 ,325579866.4731136 ,330566682.02878284 ,328512829.2262715 ,325578608.7506648 ,343249437.7118483 ,341556070.9745271 ,339144516.85900235 ,333798605.14297104 ,332176245.2884638 ,329856525.7020334 ,335987474.4047128 ,334276670.05612475 ,331842227.2665664 ,340793683.64395785 ,338947220.36578226 ,336313928.1971309 ,336874939.0981971 ,334647809.3174452 ,331611649.20568335 ,368039188.92189336 ,366140816.71189 ,363334451.18179715 
 01/01  21:00:00,345061168.87526685 ,343701185.65974164 ,341759924.11804587 ,352883348.90549767 ,351317196.84754646 ,349080219.23500615 ,338207991.1834804 ,336645947.6882787 ,334412311.75469655 ,340726379.8220726 ,339075239.00386745 ,336727973.86990505 ,332493859.86601317 ,330676699.51413673 ,328080346.1772644 ,343159733.99806595 ,341290153.55256563 ,338619899.1471745 ,344271301.64532757 ,342421281.8098747 ,339778627.6516476 ,346434779.2629225 ,344494228.95166427 ,341721796.49352497 ,346387085.4864137 ,344386859.1054187 ,341528158.5318501 ,346213298.6242763 ,344159458.6343653 ,341225275.62807214 ,361254775.1646174 ,359591273.062333 ,357215748.0781802 ,349764700.20549506 ,348169100.4094867 ,345887907.6765133 ,351659456.23925596 ,349940353.00858027 ,347489468.09414685 ,358943548.62581825 ,357146352.58824474 ,354579116.1785521 ,353237335.6565103 ,350929890.13365537 ,347893476.70399994 ,385582941.4677123 ,383819419.4989373 ,381014686.501352 
 01/01  22:00:00,331746451.59190524 ,330387220.25554085 ,328446912.53336036 ,340374414.4271087 ,338816175.36807 ,336587603.6640946 ,325111140.04643357 ,323564401.5904987 ,321365062.18770534 ,327281734.6554054 ,325652161.4007231 ,323324914.6126467 ,316810436.0037355 ,315035795.4862887 ,312500369.6956545 ,326765317.5330507 ,324896332.55413854 ,322226215.67816406 ,326593837.14410967 ,324745469.6682219 ,322104657.9078317 ,329732169.3203841 ,327791641.38643324 ,325019202.9442658 ,329965674.04568154 ,327965265.5418406 ,325107313.89454544 ,330181977.36463034 ,328131271.4044656 ,325203744.92499655 ,353240208.85010713 ,351492274.3398865 ,348993882.07527316 ,336554744.1085814 ,334967434.41700023 ,332698180.7333321 ,337363493.97407365 ,335685826.87072164 ,333296190.54855746 ,343582933.1389435 ,341790085.02048147 ,339226952.1862119 ,336745220.2019198 ,334505838.10936886 ,331469475.25366724 ,372068479.3308591 ,370089525.4034257 ,367287506.82271403 
 01/01  23:00:00,244058259.34237802 ,242854512.80531722 ,241135272.0309627 ,251852097.76084232 ,250406357.1323996 ,248523973.22285116 ,236664841.4566869 ,235152805.40619197 ,232989638.32299876 ,237503310.93698677 ,235924614.90956274 ,233662897.19164908 ,224925254.53514934 ,223545146.75150138 ,221559344.94692916 ,219186345.54596215 ,217334266.05897108 ,214701467.3383815 ,218553879.90499046 ,216718325.74137497 ,214106053.80376825 ,222134178.0030722 ,220311839.79344544 ,217766728.6677385 ,223280942.47610205 ,221508220.5173857 ,219077672.83812281 ,235150800.15731868 ,233571399.3524772 ,231227187.02418053 ,263795191.21410614 ,262122325.44586557 ,259728948.68707046 ,249540077.67159593 ,248121545.0709827 ,246091894.91164815 ,244233936.15447512 ,242598923.8757524 ,240195440.5474541 ,250738877.25554767 ,248993309.36278614 ,246496566.24301684 ,232798768.87264502 ,231296255.06094545 ,228757529.80049732 ,279480272.58988404 ,277885225.89419055 ,275624465.0279007 
 01/01  24:00:00,66934779.63782422 ,66934779.63782422 ,66934779.63782422 ,71696541.97553405 ,71695649.69277085 ,71694556.76049553 ,68225751.78969187 ,68222088.10333185 ,68217161.0131799 ,68886870.98916169 ,68884684.56938028 ,68890861.75895412 ,68792019.26853178 ,68790613.55727687 ,68788245.4841072 ,71989644.31129701 ,71984932.94263783 ,71978094.13161762 ,72503750.21964179 ,72499913.48341757 ,72494192.15833434 ,70902553.45984933 ,70899306.77133286 ,70892781.78111301 ,70718180.48176368 ,70716796.2448132 ,70714612.61498109 ,70066473.69277075 ,70065177.35180809 ,70063075.7678432 ,74006220.97165072 ,74004576.27449256 ,74002394.43325032 ,68262521.11106448 ,68262360.38035598 ,68262123.50169969 ,69551609.89980327 ,69548281.33825897 ,69543844.49378815 ,70555112.3110392 ,70552587.51508653 ,70548916.46246326 ,70880475.32682127 ,70874205.98997086 ,70872205.64982654 ,73710506.94437228 ,73710506.94437228 ,73710506.94437228 
 01/02  01:00:00,34074428.57150074 ,34074428.57150074 ,34074428.57150074 ,39544230.146248035 ,39544230.146248035 ,39544230.146248035 ,35014890.47216475 ,35014102.58254405 ,35013477.8208276 ,35682026.09099861 ,35679444.07652755 ,35673155.37410133 ,35592743.69919733 ,35591559.167222224 ,35589553.41214683 ,37547956.99630534 ,37546334.42844961 ,37543977.37533163 ,37342531.41003425 ,37340498.18385569 ,37337443.687959075 ,37124558.146511115 ,37123364.552549556 ,37121564.07222672 ,37590021.19951057 ,37588824.00671857 ,37586951.56578962 ,36845609.29565545 ,36844424.22612901 ,36842497.52718908 ,40714619.28430278 ,40713111.653660156 ,40711132.34355015 ,35396811.36530284 ,35396811.36530284 ,35396811.36530284 ,36451321.57475466 ,36448026.08007191 ,36443690.259844586 ,37531533.40181117 ,37528830.128610045 ,37524901.610230476 ,37528155.50978617 ,37521967.189595126 ,37520199.11152793 ,40850155.878048785 ,40850155.878048785 ,40850155.878048785 
 01/02  02:00:00,36234428.57150073 ,36234428.57150073 ,36234428.57150073 ,39544230.146248035 ,39544230.146248035 ,39544230.146248035 ,35011460.78189176 ,35011460.78189176 ,35011460.78189176 ,35397533.44734383 ,35396419.551956184 ,35393999.547232054 ,35307335.05282826 ,35306537.14791567 ,35305135.69057773 ,37081093.51250093 ,37079785.8370001 ,37077884.05672603 ,36686244.57109891 ,36685089.11808966 ,36683330.73431384 ,36998041.23690891 ,36997031.025317505 ,36995509.75353084 ,37542273.35280249 ,37541184.76391544 ,37539460.455650225 ,36621988.610107206 ,36620814.972270764 ,36618906.474923804 ,40479123.77008934 ,40478567.51502901 ,40444376.15085389 ,35396811.36530284 ,35396811.36530284 ,35396811.36530284 ,36324535.2511575 ,36321201.667460226 ,36316933.89018718 ,37480743.20291467 ,37477984.618882656 ,37473989.04799949 ,37282625.216106735 ,37276883.656033546 ,37275333.75412119 ,40850155.878048785 ,40850155.878048785 ,40850155.878048785 
 01/02  03:00:00,38394428.57150073 ,38394428.57150073 ,38394428.57150073 ,39544230.146248035 ,39544230.146248035 ,39544230.146248035 ,35011460.781891756 ,35011460.781891756 ,35011460.781891756 ,35355314.951467656 ,35355314.951467656 ,35355314.951467656 ,35483190.3658833 ,35481383.62521472 ,35478392.93644076 ,36820978.88388984 ,36820066.194606096 ,36818735.43169174 ,36386005.205038294 ,36385222.10090766 ,36384013.77208195 ,36931299.27833736 ,36930350.869427264 ,36928915.3985639 ,37506490.997767515 ,37505515.704238154 ,37503969.86523006 ,36337677.41691508 ,36336599.499695465 ,36334916.82748344 ,40429285.092320174 ,40429043.5338344 ,40428994.63393246 ,35396811.36530284 ,35396811.36530284 ,35396811.36530284 ,36223364.73324396 ,36220032.56639332 ,36215824.977257706 ,37330727.39244305 ,37317305.86770331 ,37313497.83423411 ,39219439.112125486 ,39214243.59310968 ,39212879.83751527 ,40850155.878048785 ,40850155.878048785 ,40850155.878048785 
 01/02  04:00:00,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,28195059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 ,32515059.472043484 
 01/02  05:00:00,32515059.47204348 ,32515059.47204348 ,32515059.47204348 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,30355059.472043477 ,30355059.472043477 ,30355059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.472043477 ,28195059.47204348 ,28195059.47204348 ,28195059.47204348 ,32515059.472043477 ,32515059.472043477 ,32515059.472043477 ,32515059.47204348 ,32515059.47204348 ,32515059.47204348 
 01/02  06:00:00,95864302.72582115 ,95652938.66500312 ,95350674.11197382 ,109452111.33005315 ,109297367.48211011 ,109076598.05161873 ,90009927.42861202 ,89787358.52356842 ,89469257.82385913 ,90541882.59676643 ,90310661.63288447 ,89981282.96354865 ,79796449.46306847 ,79526082.9675191 ,79140495.56796847 ,78420737.61226773 ,78074645.90618707 ,77580230.12357792 ,78249647.35652944 ,77906787.41741781 ,77417031.90265225 ,79005517.64445634 ,78647972.73898983 ,78137073.58894733 ,79753151.55918108 ,79375279.30987477 ,78834682.536299 ,80683668.57592294 ,80360411.0580709 ,79898596.60480219 ,84061395.5381043 ,83754263.42534494 ,83315445.3418824 ,99469622.78845796 ,99231171.01376113 ,98890296.53897206 ,89895042.32132688 ,89634652.06564419 ,89262485.21974869 ,84588711.24918105 ,84257292.36862914 ,83783659.43727405 ,84509790.32845202 ,84100781.71219358 ,83516483.68896726 ,115275296.94467416 ,115098944.32446887 ,114805646.89707837 
 01/02  07:00:00,171436676.99049142 ,171228041.41371694 ,170929643.01330507 ,186102106.86982858 ,185952769.86613947 ,185739806.18026802 ,166223836.90524015 ,166004843.52225682 ,165692005.84432298 ,168047897.02315405 ,167820242.53583646 ,167496367.32796866 ,155391124.5372213 ,155119242.10333785 ,154730278.16433698 ,155665416.6959689 ,155318175.63083893 ,154822067.29224446 ,155191418.93905252 ,154846835.47031206 ,154354159.1424873 ,156514985.9713867 ,156156188.0455645 ,155643584.20893812 ,157434375.02527204 ,157061052.3056799 ,156527547.0353267 ,157568662.8834473 ,157243368.41099474 ,156778365.17208418 ,161184897.53370506 ,160877011.17756176 ,160437564.803435 ,176719714.31971124 ,176484470.34008518 ,176148171.03057724 ,165854034.5150493 ,165592405.6000831 ,165218555.9408068 ,162000293.28980216 ,161666392.0075989 ,161187310.60931298 ,159011250.70553297 ,158594497.26805452 ,158007990.2859936 ,194178377.67395386 ,194003804.9198786 ,193753432.0548951 
